WOJ;POW;GMI;RODZ;NAZWA;NAZWA_DOD;STAN_NA
06;01;18;2;Wisznice;gmina wiejska;2022-01-01
06;01;19;2;Zalesie;gmina wiejska;2022-01-01
06;02;;;biłgorajski;powiat;2022-01-01
06;02;01;1;Biłgoraj;gmina miejska;2022-01-01
06;02;02;2;Aleksandrów;gmina wiejska;2022-01-01
06;02;03;2;Biłgoraj;gmina wiejska;2022-01-01
06;02;04;2;Biszcza;gmina wiejska;2022-01-01
06;02;05;4;Frampol;miasto;2022-01-01
06;02;05;5;Frampol;obszar wiejski;2022-01-01
06;02;06;4;Goraj;miasto;2022-01-01
06;02;06;5;Goraj;obszar wiejski;2022-01-01
06;02;07;4;Józefów;miasto;2022-01-01
06;02;07;5;Józefów;obszar wiejski;2022-01-01
06;02;08;2;Księżpol;gmina wiejska;2022-01-01
06;02;09;2;Łukowa;gmina wiejska;2022-01-01
06;02;10;2;Obsza;gmina wiejska;2022-01-01
06;02;11;2;Potok Górny;gmina wiejska;2022-01-01
06;02;12;4;Tarnogród;miasto;2022-01-01
06;02;12;5;Tarnogród;obszar wiejski;2022-01-01
06;02;13;2;Tereszpol;gmina wiejska;2022-01-01
06;02;14;2;Turobin;gmina wiejska;2022-01-01
06;03;;;chełmski;powiat;2022-01-01
06;03;01;1;Rejowiec Fabryczny;gmina miejska;2022-01-01
06;03;02;2;Białopole;gmina wiejska;2022-01-01
06;03;03;2;Chełm;gmina wiejska;2022-01-01
06;03;04;2;Dorohusk;gmina wiejska;2022-01-01
06;03;05;2;Dubienka;gmina wiejska;2022-01-01
06;03;06;2;Kamień;gmina wiejska;2022-01-01
06;03;07;2;Leśniowice;gmina wiejska;2022-01-01
06;03;08;2;Rejowiec Fabryczny;gmina wiejska;2022-01-01
06;03;09;2;Ruda-Huta;gmina wiejska;2022-01-01
06;03;10;2;Sawin;gmina wiejska;2022-01-01
06;03;11;4;Siedliszcze;miasto;2022-01-01
06;03;11;5;Siedliszcze;obszar wiejski;2022-01-01
06;03;12;2;Wierzbica;gmina wiejska;2022-01-01
06;03;13;2;Wojsławice;gmina wiejska;2022-01-01
06;03;14;2;Żmudź;gmina wiejska;2022-01-01
06;03;15;4;Rejowiec;miasto;2022-01-01
06;03;15;5;Rejowiec;obszar wiejski;2022-01-01
06;04;;;hrubieszowski;powiat;2022-01-01
06;04;01;1;Hrubieszów;gmina miejska;2022-01-01
06;04;02;2;Dołhobyczów;gmina wiejska;2022-01-01
06;04;03;2;Horodło;gmina wiejska;2022-01-01
06;04;04;2;Hrubieszów;gmina wiejska;2022-01-01
06;04;05;2;Mircze;gmina wiejska;2022-01-01
06;04;06;2;Trzeszczany;gmina wiejska;2022-01-01
06;04;07;2;Uchanie;gmina wiejska;2022-01-01
06;04;08;2;Werbkowice;gmina wiejska;2022-01-01
06;05;;;janowski;powiat;2022-01-01
06;05;01;2;Batorz;gmina wiejska;2022-01-01
06;05;02;2;Chrzanów;gmina wiejska;2022-01-01
06;05;03;2;Dzwola;gmina wiejska;2022-01-01
06;05;04;2;Godziszów;gmina wiejska;2022-01-01
06;05;05;4;Janów Lubelski;miasto;2022-01-01
06;05;05;5;Janów Lubelski;obszar wiejski;2022-01-01
06;05;06;4;Modliborzyce;miasto;2022-01-01
06;05;06;5;Modliborzyce;obszar wiejski;2022-01-01
06;05;07;2;Potok Wielki;gmina wiejska;2022-01-01
06;06;;;krasnostawski;powiat;2022-01-01
06;06;01;1;Krasnystaw;gmina miejska;2022-01-01
06;06;02;2;Fajsławice;gmina wiejska;2022-01-01
06;06;03;2;Gorzków;gmina wiejska;2022-01-01
06;06;04;4;Izbica;miasto;2022-01-01
06;06;04;5;Izbica;obszar wiejski;2022-01-01
06;06;05;2;Krasnystaw;gmina wiejska;2022-01-01
06;06;06;2;Kraśniczyn;gmina wiejska;2022-01-01
06;06;07;2;Łopiennik Górny;gmina wiejska;2022-01-01
06;06;09;2;Rudnik;gmina wiejska;2022-01-01
06;06;10;2;Siennica Różana;gmina wiejska;2022-01-01
06;06;11;2;Żółkiewka;gmina wiejska;2022-01-01
06;07;;;kraśnicki;powiat;2022-01-01
06;07;01;1;Kraśnik;gmina miejska;2022-01-01
06;07;02;4;Annopol;miasto;2022-01-01
06;07;02;5;Annopol;obszar wiejski;2022-01-01
06;07;03;2;Dzierzkowice;gmina wiejska;2022-01-01
06;07;04;2;Gościeradów;gmina wiejska;2022-01-01
06;07;05;2;Kraśnik;gmina wiejska;2022-01-01
06;07;06;2;Szastarka;gmina wiejska;2022-01-01
06;07;07;2;Trzydnik Duży;gmina wiejska;2022-01-01
06;07;08;4;Urzędów;miasto;2022-01-01
06;07;08;5;Urzędów;obszar wiejski;2022-01-01
06;07;09;2;Wilkołaz;gmina wiejska;2022-01-01
06;07;10;2;Zakrzówek;gmina wiejska;2022-01-01
06;08;;;lubartowski;powiat;2022-01-01
06;08;01;1;Lubartów;gmina miejska;2022-01-01
06;08;02;2;Abramów;gmina wiejska;2022-01-01
06;08;03;2;Firlej;gmina wiejska;2022-01-01
06;08;04;2;Jeziorzany;gmina wiejska;2022-01-01
06;08;05;4;Kamionka;miasto;2022-01-01
06;08;05;5;Kamionka;obszar wiejski;2022-01-01
06;08;06;4;Kock;miasto;2022-01-01
06;08;06;5;Kock;obszar wiejski;2022-01-01
06;08;07;2;Lubartów;gmina wiejska;2022-01-01
06;08;08;2;Michów;gmina wiejska;2022-01-01
06;08;09;2;Niedźwiada;gmina wiejska;2022-01-01
06;08;10;4;Ostrów Lubelski;miasto;2022-01-01
06;08;10;5;Ostrów Lubelski;obszar wiejski;2022-01-01
06;08;11;2;Ostrówek;gmina wiejska;2022-01-01
06;08;12;2;Serniki;gmina wiejska;2022-01-01
06;08;13;2;Uścimów;gmina wiejska;2022-01-01
06;09;;;lubelski;powiat;2022-01-01
06;09;01;4;Bełżyce;miasto;2022-01-01
06;09;01;5;Bełżyce;obszar wiejski;2022-01-01
06;09;02;2;Borzechów;gmina wiejska;2022-01-01
06;09;03;4;Bychawa;miasto;2022-01-01
06;09;03;5;Bychawa;obszar wiejski;2022-01-01
06;09;04;2;Garbów;gmina wiejska;2022-01-01
06;09;05;2;Głusk;gmina wiejska;2022-01-01
06;09;06;2;Jabłonna;gmina wiejska;2022-01-01
06;09;07;2;Jastków;gmina wiejska;2022-01-01
06;09;08;2;Konopnica;gmina wiejska;2022-01-01
06;09;09;2;Krzczonów;gmina wiejska;2022-01-01
06;09;10;2;Niedrzwica Duża;gmina wiejska;2022-01-01
06;09;11;2;Niemce;gmina wiejska;2022-01-01
06;09;12;2;Strzyżewice;gmina wiejska;2022-01-01
06;09;13;2;Wojciechów;gmina wiejska;2022-01-01
06;09;14;2;Wólka;gmina wiejska;2022-01-01
06;09;15;2;Wysokie;gmina wiejska;2022-01-01
06;09;16;2;Zakrzew;gmina wiejska;2022-01-01
06;10;;;łęczyński;powiat;2022-01-01
06;10;01;2;Cyców;gmina wiejska;2022-01-01
06;10;02;2;Ludwin;gmina wiejska;2022-01-01
06;10;03;4;Łęczna;miasto;2022-01-01
06;10;03;5;Łęczna;obszar wiejski;2022-01-01
06;10;04;2;Milejów;gmina wiejska;2022-01-01
06;10;05;2;Puchaczów;gmina wiejska;2022-01-01
06;10;06;2;Spiczyn;gmina wiejska;2022-01-01
06;11;;;łukowski;powiat;2022-01-01
06;11;01;1;Łuków;gmina miejska;2022-01-01
06;11;02;1;Stoczek Łukowski;gmina miejska;2022-01-01
06;11;03;2;Adamów;gmina wiejska;2022-01-01
06;11;04;2;Krzywda;gmina wiejska;2022-01-01
06;11;05;2;Łuków;gmina wiejska;2022-01-01
06;11;06;2;Serokomla;gmina wiejska;2022-01-01
06;11;07;2;Stanin;gmina wiejska;2022-01-01
06;11;08;2;Stoczek Łukowski;gmina wiejska;2022-01-01
06;11;09;2;Trzebieszów;gmina wiejska;2022-01-01
06;11;10;2;Wojcieszków;gmina wiejska;2022-01-01
06;11;11;2;Wola Mysłowska;gmina wiejska;2022-01-01
06;12;;;opolski;powiat;2022-01-01
06;12;01;2;Chodel;gmina wiejska;2022-01-01
06;12;02;4;Józefów nad Wisłą;miasto;2022-01-01
06;12;02;5;Józefów nad Wisłą;obszar wiejski;2022-01-01
06;12;03;2;Karczmiska;gmina wiejska;2022-01-01
06;12;04;2;Łaziska;gmina wiejska;2022-01-01
06;12;05;4;Opole Lubelskie;miasto;2022-01-01
06;12;05;5;Opole Lubelskie;obszar wiejski;2022-01-01
06;12;06;4;Poniatowa;miasto;2022-01-01
06;12;06;5;Poniatowa;obszar wiejski;2022-01-01
06;12;07;2;Wilków;gmina wiejska;2022-01-01
06;13;;;parczewski;powiat;2022-01-01
06;13;01;2;Dębowa Kłoda;gmina wiejska;2022-01-01
06;13;02;2;Jabłoń;gmina wiejska;2022-01-01
06;13;03;2;Milanów;gmina wiejska;2022-01-01
06;13;04;4;Parczew;miasto;2022-01-01
06;13;04;5;Parczew;obszar wiejski;2022-01-01
06;13;05;2;Podedwórze;gmina wiejska;2022-01-01
06;13;06;2;Siemień;gmina wiejska;2022-01-01
06;13;07;2;Sosnowica;gmina wiejska;2022-01-01
06;14;;;puławski;powiat;2022-01-01
06;14;01;1;Puławy;gmina miejska;2022-01-01
06;14;02;2;Baranów;gmina wiejska;2022-01-01
06;14;03;2;Janowiec;gmina wiejska;2022-01-01
06;14;04;4;Kazimierz Dolny;miasto;2022-01-01
06;14;04;5;Kazimierz Dolny;obszar wiejski;2022-01-01
06;14;05;2;Końskowola;gmina wiejska;2022-01-01
06;14;06;2;Kurów;gmina wiejska;2022-01-01
06;14;07;2;Markuszów;gmina wiejska;2022-01-01
06;14;08;4;Nałęczów;miasto;2022-01-01
06;14;08;5;Nałęczów;obszar wiejski;2022-01-01
06;14;09;2;Puławy;gmina wiejska;2022-01-01
06;14;10;2;Wąwolnica;gmina wiejska;2022-01-01
06;14;11;2;Żyrzyn;gmina wiejska;2022-01-01
06;15;;;radzyński;powiat;2022-01-01
06;15;01;1;Radzyń Podlaski;gmina miejska;2022-01-01
06;15;02;2;Borki;gmina wiejska;2022-01-01
06;15;03;2;Czemierniki;gmina wiejska;2022-01-01
06;15;04;2;Kąkolewnica;gmina wiejska;2022-01-01
06;15;05;2;Komarówka Podlaska;gmina wiejska;2022-01-01
06;15;06;2;Radzyń Podlaski;gmina wiejska;2022-01-01
06;15;07;2;Ulan-Majorat;gmina wiejska;2022-01-01
06;15;08;2;Wohyń;gmina wiejska;2022-01-01
06;16;;;rycki;powiat;2022-01-01
06;16;01;1;Dęblin;gmina miejska;2022-01-01
06;16;02;2;Kłoczew;gmina wiejska;2022-01-01
06;16;03;2;Nowodwór;gmina wiejska;2022-01-01
06;16;04;4;Ryki;miasto;2022-01-01
06;16;04;5;Ryki;obszar wiejski;2022-01-01
06;16;05;2;Stężyca;gmina wiejska;2022-01-01
06;16;06;2;Ułęż;gmina wiejska;2022-01-01
06;17;;;świdnicki;powiat;2022-01-01
06;17;01;1;Świdnik;gmina miejska;2022-01-01
06;17;02;2;Mełgiew;gmina wiejska;2022-01-01
06;17;03;4;Piaski;miasto;2022-01-01
06;17;03;5;Piaski;obszar wiejski;2022-01-01
06;17;04;2;Rybczewice;gmina wiejska;2022-01-01
06;17;05;2;Trawniki;gmina wiejska;2022-01-01
06;18;;;tomaszowski;powiat;2022-01-01
06;18;01;1;Tomaszów Lubelski;gmina miejska;2022-01-01
06;18;02;2;Bełżec;gmina wiejska;2022-01-01
06;18;03;2;Jarczów;gmina wiejska;2022-01-01
06;18;04;2;Krynice;gmina wiejska;2022-01-01
06;18;05;4;Lubycza Królewska;miasto;2022-01-01
06;18;05;5;Lubycza Królewska;obszar wiejski;2022-01-01
06;18;06;4;Łaszczów;miasto;2022-01-01
06;18;06;5;Łaszczów;obszar wiejski;2022-01-01
06;18;07;2;Rachanie;gmina wiejska;2022-01-01
06;18;08;2;Susiec;gmina wiejska;2022-01-01
06;18;09;2;Tarnawatka;gmina wiejska;2022-01-01
06;18;10;2;Telatyn;gmina wiejska;2022-01-01
06;18;11;2;Tomaszów Lubelski;gmina wiejska;2022-01-01
06;18;12;4;Tyszowce;miasto;2022-01-01
06;18;12;5;Tyszowce;obszar wiejski;2022-01-01
06;18;13;2;Ulhówek;gmina wiejska;2022-01-01
06;19;;;włodawski;powiat;2022-01-01
06;19;01;1;Włodawa;gmina miejska;2022-01-01
06;19;02;2;Hanna;gmina wiejska;2022-01-01
06;19;03;2;Hańsk;gmina wiejska;2022-01-01
06;19;04;2;Stary Brus;gmina wiejska;2022-01-01
06;19;05;2;Urszulin;gmina wiejska;2022-01-01
06;19;06;2;Włodawa;gmina wiejska;2022-01-01
06;19;07;2;Wola Uhruska;gmina wiejska;2022-01-01
06;19;08;2;Wyryki;gmina wiejska;2022-01-01
06;20;;;zamojski;powiat;2022-01-01
06;20;01;2;Adamów;gmina wiejska;2022-01-01
06;20;02;2;Grabowiec;gmina wiejska;2022-01-01
06;20;03;2;Komarów-Osada;gmina wiejska;2022-01-01
06;20;04;4;Krasnobród;miasto;2022-01-01
06;20;04;5;Krasnobród;obszar wiejski;2022-01-01
06;20;05;2;Łabunie;gmina wiejska;2022-01-01
06;20;06;2;Miączyn;gmina wiejska;2022-01-01
06;20;07;2;Nielisz;gmina wiejska;2022-01-01
06;20;08;2;Radecznica;gmina wiejska;2022-01-01
06;20;09;2;Sitno;gmina wiejska;2022-01-01
06;20;10;2;Skierbieszów;gmina wiejska;2022-01-01
06;20;11;2;Stary Zamość;gmina wiejska;2022-01-01
06;20;12;2;Sułów;gmina wiejska;2022-01-01
06;20;13;4;Szczebrzeszyn;miasto;2022-01-01
06;20;13;5;Szczebrzeszyn;obszar wiejski;2022-01-01
06;20;14;2;Zamość;gmina wiejska;2022-01-01
06;20;15;4;Zwierzyniec;miasto;2022-01-01
06;20;15;5;Zwierzyniec;obszar wiejski;2022-01-01
06;61;;;Biała Podlaska;miasto na prawach powiatu;2022-01-01
06;61;01;1;Biała Podlaska;gmina miejska;2022-01-01
06;62;;;Chełm;miasto na prawach powiatu;2022-01-01
06;62;01;1;Chełm;gmina miejska;2022-01-01
06;63;;;Lublin;miasto na prawach powiatu;2022-01-01
06;63;01;1;Lublin;gmina miejska;2022-01-01
06;64;;;Zamość;miasto na prawach powiatu;2022-01-01
06;64;01;1;Zamość;gmina miejska;2022-01-01
08;;;;LUBUSKIE;województwo;2022-01-01
08;01;;;gorzowski;powiat;2022-01-01
08;01;01;1;Kostrzyn nad Odrą;gmina miejska;2022-01-01
08;01;02;2;Bogdaniec;gmina wiejska;2022-01-01
08;01;03;2;Deszczno;gmina wiejska;2022-01-01
08;01;04;2;Kłodawa;gmina wiejska;2022-01-01
08;01;05;2;Lubiszyn;gmina wiejska;2022-01-01
08;01;06;2;Santok;gmina wiejska;2022-01-01
08;01;07;4;Witnica;miasto;2022-01-01
08;01;07;5;Witnica;obszar wiejski;2022-01-01
08;02;;;krośnieński;powiat;2022-01-01
08;02;01;1;Gubin;gmina miejska;2022-01-01
08;02;02;2;Bobrowice;gmina wiejska;2022-01-01
08;02;03;2;Bytnica;gmina wiejska;2022-01-01
08;02;04;2;Dąbie;gmina wiejska;2022-01-01
08;02;05;2;Gubin;gmina wiejska;2022-01-01
08;02;06;4;Krosno Odrzańskie;miasto;2022-01-01
08;02;06;5;Krosno Odrzańskie;obszar wiejski;2022-01-01
08;02;07;2;Maszewo;gmina wiejska;2022-01-01
08;03;;;międzyrzecki;powiat;2022-01-01
08;03;01;2;Bledzew;gmina wiejska;2022-01-01
08;03;02;4;Międzyrzecz;miasto;2022-01-01
08;03;02;5;Międzyrzecz;obszar wiejski;2022-01-01
08;03;03;2;Przytoczna;gmina wiejska;2022-01-01
08;03;04;2;Pszczew;gmina wiejska;2022-01-01
08;03;05;4;Skwierzyna;miasto;2022-01-01
08;03;05;5;Skwierzyna;obszar wiejski;2022-01-01
08;03;06;4;Trzciel;miasto;2022-01-01
08;03;06;5;Trzciel;obszar wiejski;2022-01-01
08;04;;;nowosolski;powiat;2022-01-01
08;04;01;1;Nowa Sól;gmina miejska;2022-01-01
08;04;02;4;Bytom Odrzański;miasto;2022-01-01
08;04;02;5;Bytom Odrzański;obszar wiejski;2022-01-01
08;04;03;2;Kolsko;gmina wiejska;2022-01-01
08;04;04;4;Kożuchów;miasto;2022-01-01
08;04;04;5;Kożuchów;obszar wiejski;2022-01-01
08;04;05;2;Nowa Sól;gmina wiejska;2022-01-01
08;04;06;4;Nowe Miasteczko;miasto;2022-01-01
08;04;06;5;Nowe Miasteczko;obszar wiejski;2022-01-01
08;04;07;4;Otyń;miasto;2022-01-01
08;04;07;5;Otyń;obszar wiejski;2022-01-01
08;04;08;2;Siedlisko;gmina wiejska;2022-01-01
08;05;;;słubicki;powiat;2022-01-01
08;05;01;4;Cybinka;miasto;2022-01-01
08;05;01;5;Cybinka;obszar wiejski;2022-01-01
08;05;02;2;Górzyca;gmina wiejska;2022-01-01
08;05;03;4;Ośno Lubuskie;miasto;2022-01-01
08;05;03;5;Ośno Lubuskie;obszar wiejski;2022-01-01
08;05;04;4;Rzepin;miasto;2022-01-01
08;05;04;5;Rzepin;obszar wiejski;2022-01-01
08;05;05;4;Słubice;miasto;2022-01-01
08;05;05;5;Słubice;obszar wiejski;2022-01-01
08;06;;;strzelecko-drezdenecki;powiat;2022-01-01
08;06;01;4;Dobiegniew;miasto;2022-01-01
08;06;01;5;Dobiegniew;obszar wiejski;2022-01-01
08;06;02;4;Drezdenko;miasto;2022-01-01
08;06;02;5;Drezdenko;obszar wiejski;2022-01-01
08;06;03;2;Stare Kurowo;gmina wiejska;2022-01-01
08;06;04;4;Strzelce Krajeńskie;miasto;2022-01-01
08;06;04;5;Strzelce Krajeńskie;obszar wiejski;2022-01-01
08;06;05;2;Zwierzyn;gmina wiejska;2022-01-01
08;07;;;sulęciński;powiat;2022-01-01
08;07;01;2;Krzeszyce;gmina wiejska;2022-01-01
08;07;02;4;Lubniewice;miasto;2022-01-01
08;07;02;5;Lubniewice;obszar wiejski;2022-01-01
08;07;03;2;Słońsk;gmina wiejska;2022-01-01
08;07;04;4;Sulęcin;miasto;2022-01-01
08;07;04;5;Sulęcin;obszar wiejski;2022-01-01
08;07;05;4;Torzym;miasto;2022-01-01
08;07;05;5;Torzym;obszar wiejski;2022-01-01
08;08;;;świebodziński;powiat;2022-01-01
08;08;01;2;Lubrza;gmina wiejska;2022-01-01
08;08;02;2;Łagów;gmina wiejska;2022-01-01
08;08;03;2;Skąpe;gmina wiejska;2022-01-01
08;08;04;2;Szczaniec;gmina wiejska;2022-01-01
08;08;05;4;Świebodzin;miasto;2022-01-01
08;08;05;5;Świebodzin;obszar wiejski;2022-01-01
08;08;06;4;Zbąszynek;miasto;2022-01-01
08;08;06;5;Zbąszynek;obszar wiejski;2022-01-01
08;09;;;zielonogórski;powiat;2022-01-01
08;09;01;4;Babimost;miasto;2022-01-01
08;09;01;5;Babimost;obszar wiejski;2022-01-01
08;09;02;2;Bojadła;gmina wiejska;2022-01-01
08;09;03;4;Czerwieńsk;miasto;2022-01-01
08;09;03;5;Czerwieńsk;obszar wiejski;2022-01-01
08;09;04;4;Kargowa;miasto;2022-01-01
08;09;04;5;Kargowa;obszar wiejski;2022-01-01
08;09;05;4;Nowogród Bobrzański;miasto;2022-01-01
08;09;05;5;Nowogród Bobrzański;obszar wiejski;2022-01-01
08;09;06;4;Sulechów;miasto;2022-01-01
08;09;06;5;Sulechów;obszar wiejski;2022-01-01
08;09;07;2;Świdnica;gmina wiejska;2022-01-01
08;09;08;2;Trzebiechów;gmina wiejska;2022-01-01
08;09;09;2;Zabór;gmina wiejska;2022-01-01
08;10;;;żagański;powiat;2022-01-01
08;10;01;1;Gozdnica;gmina miejska;2022-01-01
08;10;02;1;Żagań;gmina miejska;2022-01-01
08;10;03;2;Brzeźnica;gmina wiejska;2022-01-01
08;10;04;4;Iłowa;miasto;2022-01-01
08;10;04;5;Iłowa;obszar wiejski;2022-01-01
08;10;05;4;Małomice;miasto;2022-01-01
08;10;05;5;Małomice;obszar wiejski;2022-01-01
08;10;06;2;Niegosławice;gmina wiejska;2022-01-01
08;10;07;4;Szprotawa;miasto;2022-01-01
08;10;07;5;Szprotawa;obszar wiejski;2022-01-01
08;10;08;2;Wymiarki;gmina wiejska;2022-01-01
08;10;09;2;Żagań;gmina wiejska;2022-01-01
08;11;;;żarski;powiat;2022-01-01
08;11;01;1;Łęknica;gmina miejska;2022-01-01
08;11;02;1;Żary;gmina miejska;2022-01-01
08;11;03;2;Brody;gmina wiejska;2022-01-01
08;11;04;4;Jasień;miasto;2022-01-01
08;11;04;5;Jasień;obszar wiejski;2022-01-01
08;11;05;2;Lipinki Łużyckie;gmina wiejska;2022-01-01
08;11;06;4;Lubsko;miasto;2022-01-01
08;11;06;5;Lubsko;obszar wiejski;2022-01-01
08;11;07;2;Przewóz;gmina wiejska;2022-01-01
08;11;08;2;Trzebiel;gmina wiejska;2022-01-01
08;11;09;2;Tuplice;gmina wiejska;2022-01-01
08;11;10;2;Żary;gmina wiejska;2022-01-01
08;12;;;wschowski;powiat;2022-01-01
08;12;01;4;Sława;miasto;2022-01-01
08;12;01;5;Sława;obszar wiejski;2022-01-01
08;12;02;4;Szlichtyngowa;miasto;2022-01-01
08;12;02;5;Szlichtyngowa;obszar wiejski;2022-01-01
08;12;03;4;Wschowa;miasto;2022-01-01
08;12;03;5;Wschowa;obszar wiejski;2022-01-01
08;61;;;Gorzów Wielkopolski;miasto na prawach powiatu;2022-01-01
08;61;01;1;Gorzów Wielkopolski;gmina miejska;2022-01-01
08;62;;;Zielona Góra;miasto na prawach powiatu;2022-01-01
08;62;01;1;Zielona Góra;gmina miejska;2022-01-01
10;;;;ŁÓDZKIE;województwo;2022-01-01
10;01;;;bełchatowski;powiat;2022-01-01
10;01;01;1;Bełchatów;gmina miejska;2022-01-01
10;01;02;2;Bełchatów;gmina wiejska;2022-01-01
10;01;03;2;Drużbice;gmina wiejska;2022-01-01
10;01;04;2;Kleszczów;gmina wiejska;2022-01-01
10;01;05;2;Kluki;gmina wiejska;2022-01-01
10;01;06;2;Rusiec;gmina wiejska;2022-01-01
10;01;07;2;Szczerców;gmina wiejska;2022-01-01
10;01;08;4;Zelów;miasto;2022-01-01
10;01;08;5;Zelów;obszar wiejski;2022-01-01
10;02;;;kutnowski;powiat;2022-01-01
10;02;01;1;Kutno;gmina miejska;2022-01-01
10;02;02;2;Bedlno;gmina wiejska;2022-01-01
10;02;03;2;Dąbrowice;gmina wiejska;2022-01-01
10;02;04;4;Krośniewice;miasto;2022-01-01
10;02;04;5;Krośniewice;obszar wiejski;2022-01-01
10;02;05;2;Krzyżanów;gmina wiejska;2022-01-01
10;02;06;2;Kutno;gmina wiejska;2022-01-01
10;02;07;2;Łanięta;gmina wiejska;2022-01-01
10;02;08;2;Nowe Ostrowy;gmina wiejska;2022-01-01
10;02;09;2;Oporów;gmina wiejska;2022-01-01
10;02;10;2;Strzelce;gmina wiejska;2022-01-01
10;02;11;4;Żychlin;miasto;2022-01-01
10;02;11;5;Żychlin;obszar wiejski;2022-01-01
10;03;;;łaski;powiat;2022-01-01
10;03;01;2;Buczek;gmina wiejska;2022-01-01
10;03;02;4;Łask;miasto;2022-01-01
10;03;02;5;Łask;obszar wiejski;2022-01-01
10;03;03;2;Sędziejowice;gmina wiejska;2022-01-01
10;03;04;2;Widawa;gmina wiejska;2022-01-01
10;03;05;2;Wodzierady;gmina wiejska;2022-01-01
10;04;;;łęczycki;powiat;2022-01-01
10;04;01;1;Łęczyca;gmina miejska;2022-01-01
10;04;02;2;Daszyna;gmina wiejska;2022-01-01
10;04;03;2;Góra Świętej Małgorzaty;gmina wiejska;2022-01-01
10;04;04;2;Grabów;gmina wiejska;2022-01-01
10;04;05;2;Łęczyca;gmina wiejska;2022-01-01
10;04;06;4;Piątek;miasto;2022-01-01
10;04;06;5;Piątek;obszar wiejski;2022-01-01
10;04;07;2;Świnice Warckie;gmina wiejska;2022-01-01
10;04;08;2;Witonia;gmina wiejska;2022-01-01
10;05;;;łowicki;powiat;2022-01-01
10;05;01;1;Łowicz;gmina miejska;2022-01-01
10;05;02;2;Bielawy;gmina wiejska;2022-01-01
10;05;03;2;Chąśno;gmina wiejska;2022-01-01
10;05;04;2;Domaniewice;gmina wiejska;2022-01-01
10;05;05;2;Kiernozia;gmina wiejska;2022-01-01
10;05;06;2;Kocierzew Południowy;gmina wiejska;2022-01-01
10;05;07;2;Łowicz;gmina wiejska;2022-01-01
10;05;08;2;Łyszkowice;gmina wiejska;2022-01-01
10;05;09;2;Nieborów;gmina wiejska;2022-01-01
10;05;10;2;Zduny;gmina wiejska;2022-01-01
10;06;;;łódzki wschodni;powiat;2022-01-01
10;06;02;2;Andrespol;gmina wiejska;2022-01-01
10;06;03;2;Brójce;gmina wiejska;2022-01-01
10;06;07;4;Koluszki;miasto;2022-01-01
10;06;07;5;Koluszki;obszar wiejski;2022-01-01
10;06;08;2;Nowosolna;gmina wiejska;2022-01-01
10;06;10;4;Rzgów;miasto;2022-01-01
10;06;10;5;Rzgów;obszar wiejski;2022-01-01
10;06;11;4;Tuszyn;miasto;2022-01-01
10;06;11;5;Tuszyn;obszar wiejski;2022-01-01
10;07;;;opoczyński;powiat;2022-01-01
10;07;01;2;Białaczów;gmina wiejska;2022-01-01
10;07;02;4;Drzewica;miasto;2022-01-01
10;07;02;5;Drzewica;obszar wiejski;2022-01-01
10;07;03;2;Mniszków;gmina wiejska;2022-01-01
10;07;04;4;Opoczno;miasto;2022-01-01
10;07;04;5;Opoczno;obszar wiejski;2022-01-01
10;07;05;2;Paradyż;gmina wiejska;2022-01-01
10;07;06;2;Poświętne;gmina wiejska;2022-01-01
10;07;07;2;Sławno;gmina wiejska;2022-01-01
10;07;08;2;Żarnów;gmina wiejska;2022-01-01
10;08;;;pabianicki;powiat;2022-01-01
10;08;01;1;Konstantynów Łódzki;gmina miejska;2022-01-01
10;08;02;1;Pabianice;gmina miejska;2022-01-01
10;08;03;2;Dłutów;gmina wiejska;2022-01-01
10;08;04;2;Dobroń;gmina wiejska;2022-01-01
10;08;05;2;Ksawerów;gmina wiejska;2022-01-01
10;08;06;4;Lutomiersk;miasto;2022-01-01
10;08;06;5;Lutomiersk;obszar wiejski;2022-01-01
10;08;07;2;Pabianice;gmina wiejska;2022-01-01
10;09;;;pajęczański;powiat;2022-01-01
10;09;01;4;Działoszyn;miasto;2022-01-01
10;09;01;5;Działoszyn;obszar wiejski;2022-01-01
10;09;02;2;Kiełczygłów;gmina wiejska;2022-01-01
10;09;03;2;Nowa Brzeźnica;gmina wiejska;2022-01-01
10;09;04;4;Pajęczno;miasto;2022-01-01
10;09;04;5;Pajęczno;obszar wiejski;2022-01-01
10;09;05;2;Rząśnia;gmina wiejska;2022-01-01
10;09;06;2;Siemkowice;gmina wiejska;2022-01-01
10;09;07;2;Strzelce Wielkie;gmina wiejska;2022-01-01
10;09;08;2;Sulmierzyce;gmina wiejska;2022-01-01
10;10;;;piotrkowski;powiat;2022-01-01
10;10;01;2;Aleksandrów;gmina wiejska;2022-01-01
10;10;02;2;Czarnocin;gmina wiejska;2022-01-01
10;10;03;2;Gorzkowice;gmina wiejska;2022-01-01
10;10;04;2;Grabica;gmina wiejska;2022-01-01
10;10;05;2;Łęki Szlacheckie;gmina wiejska;2022-01-01
10;10;06;2;Moszczenica;gmina wiejska;2022-01-01
10;10;07;2;Ręczno;gmina wiejska;2022-01-01
10;10;08;2;Rozprza;gmina wiejska;2022-01-01
10;10;09;4;Sulejów;miasto;2022-01-01
10;10;09;5;Sulejów;obszar wiejski;2022-01-01
10;10;10;2;Wola Krzysztoporska;gmina wiejska;2022-01-01
